RT Treatment Days,RT Dose,Mean Treatment Time From Starting Tumour Size,Mean Treatment Time After Treatment Started,SD Treatment Time,TCP,List of Treatment Times
"[11, 18, 24]",[8.05304855 8.05304855 8.05304855],24.488095238095237,13.488095238095237,6.075944072478127,0.21,"[18.   24.   24.   24.   24.   24.   24.   24.   24.   24.   24.   24.
 42.3  18.   24.   46.   24.   24.   24.   47.6  24.   24.   18.   24.
 24.   18.   45.2  24.   18.   24.   24.   24.   24.   24.   24.   18.
 24.   18.   33.95 24.   24.   24.   24.   45.8  24.   24.   18.   24.
 24.   29.85 18.   24.   24.   24.   24.   24.   24.   29.1  24.   24.
 24.   24.   24.   46.55 24.   24.   18.   24.   46.8  24.   24.   24.
 24.   18.   24.   24.   24.   18.   24.   24.   24.   18.   24.   25.9
 18.   24.   24.   24.   24.   18.   18.   24.   24.   24.   43.   24.
 24.   24.   24.   24.   24.   24.   18.   18.   24.   24.   24.   18.
 18.   24.   24.   24.   24.   24.   36.9  18.   18.   24.   24.   24.
 24.   24.   30.8  24.   24.   18.   24.   24.   43.65 24.   21.35 20.1
 18.   24.   24.   24.   18.   24.   18.   24.   24.   18.   31.5  24.
 40.95 24.   18.   24.   24.   24.   24.   24.   31.1  24.   23.4  24.
 19.3  24.   24.   45.65 24.   18.   24.   24.   24.   24.   18.   24.
 24.   18.   18.   24.   24.   24.   24.   24.   24.   24.   27.55 24.
 18.   18.   24.   22.2  24.   24.   18.   24.   24.   24.   24.   24.
 24.   24.   24.   24.   47.4  18.   24.   24.   18.   24.   24.   24.
 18.   24.   34.6  24.   24.   44.  ]"
"[11, 18, 25]",[8.05304855 8.05304855 8.05304855],24.900485436893202,13.900485436893202,5.344248769470045,0.206,"[18.   25.   25.   25.   25.   25.   25.   25.   25.   25.   25.   25.
 25.05 25.   26.75 25.   25.   25.   31.6  25.   18.   25.   45.75 25.
 25.   18.   25.   25.   25.   25.   25.   25.   42.05 25.   25.   18.
 25.   18.   25.   31.25 18.   47.   18.   25.   25.   25.   25.   25.
 25.   25.   18.   25.   25.   25.   25.   27.7  38.95 25.   25.   25.
 26.65 25.   25.   25.   33.6  32.8  18.   25.   25.   25.   25.   25.
 25.   25.   25.   41.95 25.   25.   25.   25.   18.   25.   25.   25.
 18.   18.   25.   25.   25.   25.   25.   25.   25.15 25.   18.   25.
 44.1  25.   25.   18.   25.   44.15 25.   25.   18.   25.   18.   25.
 18.   25.   25.   25.   30.7  25.   25.   18.   40.3  25.   25.   25.
 18.   18.   25.   25.   25.   25.   18.   25.   25.   25.   25.   25.1
 25.   25.   25.   25.   18.   18.   25.   25.   18.   25.   25.   29.75
 18.   30.3  25.   18.   25.   18.   25.   25.   25.   25.   25.   18.
 25.   25.   18.   18.   25.   37.5  25.   25.   36.1  18.   18.   25.
 25.   25.   18.   25.   25.   25.   34.95 25.   18.   37.25 25.   25.
 25.   18.   25.   18.   32.   25.   25.   18.   18.   25.   25.   25.
 27.1  25.   22.95 25.   43.   25.   18.   25.   18.   25.   25.   25.
 25.   18.  ]"
"[11, 18, 26]",[8.05304855 8.05304855 8.05304855],25.42827380952381,14.428273809523809,5.564298505076788,0.168,"[26.   18.   26.   26.   18.   40.   26.   18.   26.   26.   41.95 18.
 26.   26.   26.   33.05 26.   26.   26.   26.   18.   37.7  26.   26.
 26.   26.   18.   26.   18.   26.   44.3  26.   18.   26.   18.   26.
 18.   26.   18.   18.   26.   26.   26.   26.   18.   26.   26.   18.
 18.   18.   26.   26.   26.   26.   26.   26.   18.   30.8  26.   26.
 26.   18.   26.   26.   26.   26.   26.   32.55 38.   34.45 26.   26.
 26.   26.   26.   26.   18.   47.45 45.45 26.   26.   18.   18.   26.
 26.   26.   26.   26.   26.   26.   18.   26.   26.   34.7  18.   26.
 18.   26.   26.   37.75 26.   26.   26.   26.   18.   26.   26.   26.
 26.   26.   26.   26.   26.   18.   18.   26.   26.   26.   26.   26.
 18.   26.   26.   26.   18.   26.   26.   26.   26.   30.95 26.   26.
 18.   26.   45.85 38.6  26.   18.   26.   26.   26.   28.4  26.   26.
 18.   26.   18.   26.   26.   26.   26.   26.   26.   26.   18.   26.
 18.   26.   26.   26.   26.   18.   26.   18.   26.   26.   26.   26.  ]"
"[11, 18, 27]",[8.05304855 8.05304855 8.05304855],26.602763819095475,15.602763819095475,6.016704543795895,0.199,"[22.4  27.   18.   27.   27.   27.   27.   27.   27.   27.   18.   27.
 27.   27.   18.   27.   27.   27.   27.   27.   27.   27.   44.8  27.
 39.05 27.   27.   27.   27.   27.   27.   27.   27.   35.   27.   27.
 27.   27.   27.   27.   27.   18.   27.   33.85 21.35 27.   27.   18.
 27.   27.   27.   27.   27.   18.   18.   27.   27.   27.   18.   18.
 18.   27.   27.   27.   27.   41.2  27.   18.   18.   35.05 18.   27.
 18.   47.55 27.   27.   27.   27.   27.   27.   27.   27.   18.   27.
 34.7  18.   27.   27.   27.   18.   18.   27.   39.45 18.   27.   44.6
 27.   27.   27.   27.   27.   27.   27.25 18.   40.3  27.   27.   27.
 33.   27.   27.   27.   18.   27.   27.   27.   27.   27.   27.   42.45
 27.   27.   18.   27.   27.   18.   18.   27.   27.   27.   27.   45.65
 18.   27.   18.   27.   27.   27.   27.   27.   27.   18.   27.   18.
 27.   27.   27.   27.   18.   18.   18.   41.15 27.   42.1  27.   28.8
 27.   18.   27.   27.   27.   27.   27.   27.   36.55 27.   27.   18.
 27.   27.   27.   27.   27.   27.   27.   18.   27.   45.9  40.3  27.
 27.   27.   27.   18.   27.   27.   27.   48.5  27.   18.   27.   18.
 27.   27.   27.   27.   27.   27.   18.  ]"
"[11, 18, 28]",[8.05304855 8.05304855 8.05304855],27.414814814814815,16.414814814814815,6.0347685386361585,0.189,"[28.   28.   28.   28.   28.   28.   28.   34.7  28.   18.   28.   28.
 28.   28.   28.   28.   28.   18.   18.   28.   28.   28.   35.75 28.
 28.   19.25 28.   48.35 28.   28.   28.   28.   28.   48.1  28.   28.
 18.   18.   18.   28.   28.   28.   28.   28.   28.   28.   28.   28.
 28.   18.   24.85 28.   28.   18.   47.85 38.7  28.   18.   28.   28.
 18.   18.   46.6  18.   28.   28.   28.   18.   44.7  18.   28.   28.
 28.   28.   28.   28.   18.   18.   18.   28.   28.   28.   28.   28.
 33.45 28.   18.   18.   28.   28.   28.   18.   28.   28.   18.   28.
 28.   28.   47.9  35.15 31.8  28.   28.   28.   28.9  28.   28.   18.
 28.   28.   28.   28.   28.   28.   28.   28.   28.   28.   28.   45.2
 28.   28.95 28.   18.   28.   28.   28.   28.   28.   28.   28.   28.
 28.   28.   28.   28.   28.   18.   28.   18.   28.   28.   18.   28.
 18.   28.   42.9  31.35 30.5  36.4  28.   28.   28.   28.   28.   18.
 28.   18.   35.25 28.   28.   46.8  28.   28.   18.   28.   28.   28.
 28.   28.   28.   28.   18.   28.   28.   28.   28.   18.   28.   28.
 28.   28.   28.   28.   28.   28.   28.   28.   18.  ]"
"[11, 18, 29]",[8.05304855 8.05304855 8.05304855],26.981521739130436,15.981521739130436,6.422426812550758,0.184,"[29.   29.   29.   29.   18.   29.   29.   29.   29.   18.   29.   18.
 29.   29.   18.   18.   32.4  18.   29.   29.   29.   29.   29.   29.
 29.   29.   29.   44.1  29.   29.   18.   18.   18.   18.   29.   20.35
 18.   29.   18.   29.   29.   29.   29.   29.   29.   29.   29.   29.
 18.   29.   46.9  38.05 43.4  29.   29.   29.   29.   18.   29.   29.
 29.   29.   29.   29.   29.   29.   29.   18.   18.   29.   18.   18.
 18.   30.8  29.   29.   46.6  29.   29.   29.   29.   29.   18.   29.
 29.   18.   29.   18.   29.   29.   18.   18.   29.   29.   29.   29.
 29.   29.   29.   29.   29.   29.   41.5  29.   29.   29.   29.   29.
 29.   29.   29.   29.   18.   18.   29.   18.   29.   29.   29.   18.
 29.   48.5  43.75 18.   29.   29.   29.   29.   18.   29.   29.   29.
 18.   29.   29.   29.   29.   18.   29.   18.   18.   29.   29.   29.
 29.   18.   29.   29.   18.   40.6  29.   18.   29.   29.   29.   29.
 18.   29.   18.   18.   18.   29.   39.05 18.   29.   18.   29.   18.
 29.   18.   29.   29.   29.   18.   29.   29.15 29.   46.45 29.   18.
 29.   29.   29.   18.  ]"
"[11, 18, 30]",[8.05304855 8.05304855 8.05304855],28.185195530726254,17.185195530726254,5.94817152701907,0.179,"[30.   30.   30.   30.   30.   30.   30.   30.   30.   30.   19.35 48.9
 30.   30.   30.   30.   30.   30.   30.   30.   30.   30.   30.   30.
 30.   41.65 30.   30.   30.   30.   18.   30.   18.   18.   30.   30.
 30.   30.   18.   30.   30.   18.   30.   29.2  30.   32.8  18.   30.
 18.   18.   30.   30.   30.   30.   18.   18.   43.55 30.   30.   47.2
 30.   30.   30.   30.   30.   18.   32.1  30.   18.   30.   30.   30.
 30.   30.   30.   18.   30.   30.   30.   30.   30.   30.   30.   30.
 30.   30.   30.   30.   18.   30.   21.65 30.   30.   30.   48.6  30.
 30.   30.   45.1  18.   18.   18.   30.   30.   18.   18.   30.   18.
 30.   30.   30.   30.   30.   30.   30.   30.   30.   30.   18.   18.
 30.   30.   18.   30.   43.35 30.   30.   30.   30.   30.   18.   30.
 30.   30.   30.   30.   30.   18.   30.   30.   30.   18.   30.   30.
 30.   30.   18.   18.   30.   30.   30.   18.   30.   30.   30.   30.
 30.   18.   30.   30.   30.   18.   18.   18.   18.   30.   30.   30.
 30.   30.   30.   30.   30.   30.   30.   30.   30.   19.7  30.  ]"
"[11, 19, 20]",[8.05304855 8.05304855 8.05304855],22.059547738693468,11.059547738693468,6.493044929674852,0.199,"[34.75 20.   19.   20.   19.   20.   20.   19.   20.   20.   19.   20.
 20.   20.   19.   20.   20.   20.   20.   19.   29.6  20.   24.9  20.
 20.   20.   20.   20.   20.   20.   20.   20.   20.   31.3  20.   20.
 20.   19.   20.   20.   20.   20.   20.   44.9  20.   19.   20.   20.
 19.   20.   20.   20.   20.   20.   19.   20.   20.   34.5  35.05 20.
 19.   20.   20.   20.   20.   27.4  20.   20.   19.   20.   20.   20.
 20.   19.   20.   20.   19.   20.   20.   20.   20.   20.   20.   20.
 19.   20.   20.   20.   20.   39.1  20.   20.   21.3  20.   20.   20.
 20.   20.   23.7  20.   22.1  33.5  20.   20.   20.   34.45 20.   30.6
 20.   20.   20.   19.   20.   45.8  20.   20.   20.   19.   20.   39.05
 19.   47.5  20.   19.   20.   20.   20.   20.   20.   20.   20.   20.
 19.   20.   19.   20.   20.   20.   20.   20.   20.   20.   20.   19.
 19.   20.   20.   19.   20.6  20.   20.   20.   22.55 20.   19.   20.
 19.   20.   20.   19.   20.   20.   20.   20.   20.   20.   20.   20.
 20.   20.   20.   20.   20.   20.   20.   20.   20.   47.65 19.   45.1
 20.   20.   19.   20.   19.   20.   19.   44.4  20.   43.3  20.   48.45
 20.   19.   41.6  19.   22.55 40.3  46.85]"
"[11, 19, 21]",[8.05304855 8.05304855 8.05304855],22.200246305418716,11.200246305418716,5.364094498752832,0.203,"[21.   21.   21.   19.   21.   21.   21.   21.   21.   19.   21.   21.
 31.1  21.   21.   21.   42.25 19.   21.   21.   19.   21.   21.   21.
 21.   19.   21.   21.   21.   19.   21.   19.   21.   21.55 21.   21.
 19.   21.   21.   33.95 19.   21.   47.5  21.   21.   19.   21.   21.
 21.   21.   21.   21.   21.   21.3  21.   21.   28.6  21.   21.   21.
 21.   19.   19.   21.   21.   21.   21.   21.   21.   21.   34.2  19.
 21.   21.   48.35 19.   21.   21.   21.   21.   41.2  21.   19.   21.
 21.   21.   40.35 31.95 21.   21.   21.   26.45 21.   21.   21.   21.
 40.8  21.   21.   19.   21.   21.   19.   19.   21.   21.   21.   21.
 21.   19.   21.   21.   19.   21.   21.   21.   19.   21.   19.   21.
 21.   21.   33.8  21.   22.85 21.   21.   21.   21.   21.   21.   21.
 21.   19.   21.   21.   21.   21.   21.   21.   19.   21.   21.   23.1
 34.6  21.   21.   21.   21.   19.   21.   36.   21.   21.   21.   21.
 21.   23.6  21.   21.   21.   21.   19.   19.   21.   21.   21.   21.
 21.   21.   19.   21.   39.5  19.   21.   21.   21.   21.   21.   47.5
 21.   21.   21.   19.   21.   21.   19.   21.   21.   21.   21.   21.
 21.   19.   21.   21.   21.   19.   21.   46.15 19.   21.   19.  ]"
"[11, 19, 22]",[8.05304855 8.05304855 8.05304855],23.221428571428575,12.221428571428575,6.148383757290085,0.189,"[22.   22.   22.   22.   22.   19.   22.   22.   22.   27.6  19.   19.
 22.   22.   22.   22.   22.   22.   22.   22.   47.   22.   22.   22.
 22.   19.   22.   49.   22.   19.   22.   22.   22.   22.   22.   22.
 22.   38.35 22.   22.   22.   19.   22.   22.   22.   22.   19.   22.
 19.   22.   22.   22.   22.   19.   22.   22.   22.   22.   22.   22.
 22.   22.   22.   22.   22.   42.15 37.8  22.   22.   22.   43.6  22.
 19.   22.   22.   22.   44.75 22.   19.   22.   22.45 22.   22.   22.
 22.   22.   22.   22.   22.   22.   22.   22.   19.   47.95 22.   22.
 22.   22.   22.   22.   22.   22.   22.   19.   22.   22.   22.   22.
 22.   47.7  19.   19.   22.   22.   29.7  44.   22.   19.   19.   19.
 22.   22.   22.   19.   22.   22.   19.   19.   22.   19.   19.   19.
 22.   22.   19.   22.   22.   35.9  32.35 22.   22.   22.   22.   44.5
 22.   22.   22.   22.   22.   22.   22.   22.   19.   22.   19.   22.
 19.   22.   22.   19.   19.   22.   27.4  22.   22.05 22.   22.   22.
 19.   39.85 22.   47.95 22.   19.   22.   22.   22.   22.   31.8  19.
 19.   19.   22.   19.   22.   22.   22.   19.   22.  ]"
"[11, 19, 23]",[8.05304855 8.05304855 8.05304855],23.389340101522848,12.389340101522848,4.633311636604472,0.197,"[23.   23.   23.   19.   23.   23.   19.   23.   23.   23.   19.   23.
 23.   44.1  23.   23.   23.   23.   26.2  19.   23.   23.   23.   23.
 19.   23.   23.   19.   23.   23.   23.   23.   23.   23.   23.   23.
 23.   23.   23.   23.   23.   23.   23.   19.   23.   23.   23.   23.
 35.   23.   19.   41.45 23.   23.   23.   23.   36.25 23.   23.   23.
 23.   23.   33.05 27.6  19.   23.   39.1  23.   23.   19.   19.   19.
 23.   23.   23.   23.   23.   23.   23.   29.5  19.   23.   23.   23.
 19.   23.   23.   19.   23.   36.9  19.   20.   19.   19.   23.   23.
 47.25 19.   23.   23.   23.   23.   23.   23.   23.   23.   23.   23.
 23.   23.   23.   23.   23.   23.   23.   33.4  23.   23.   23.   19.
 23.   23.   23.   23.   29.6  23.   23.   23.   23.   23.   23.   23.
 23.   23.   23.   19.   23.   23.   23.   23.   19.   23.   19.   41.7
 23.   23.   23.   23.   23.   23.   19.   23.   19.   23.   23.   23.
 23.   19.   23.   23.   23.   23.   19.   19.   23.   23.   33.4  23.
 23.   19.   23.   19.   23.   23.   19.   19.   23.75 23.   23.   38.1
 19.   19.   45.35 23.   23.   23.   23.   19.   23.   23.   23.   23.
 19.   23.   23.   23.   19.  ]"
"[11, 19, 24]",[8.05304855 8.05304855 8.05304855],24.0554347826087,13.0554347826087,4.7274145919315735,0.184,"[24.   24.   24.   24.   19.   24.   24.   24.   24.   24.   24.   24.
 24.   24.   24.   19.   24.   24.   24.   24.   24.   24.   24.   24.
 28.45 24.   24.   24.   24.   24.   24.   19.   24.   24.   24.   19.
 19.   24.   24.   24.   24.   24.   19.   24.   24.   24.   24.   24.
 24.   24.   38.1  37.   19.   24.   24.   26.6  37.75 24.   24.   19.
 24.   24.   19.   24.   24.   42.35 24.   19.   19.   24.   24.   24.
 24.   19.   24.   24.   40.3  24.   24.   24.   19.   19.   24.   45.8
 19.   24.   19.   41.45 19.   24.   19.   24.   24.   24.   19.   24.
 24.   24.   24.   24.   24.   24.   19.   19.   24.7  24.   24.   19.
 24.   19.   24.   24.   19.   24.   19.   19.35 24.   24.   24.   19.
 24.   24.   24.   24.   24.   48.25 24.   37.1  24.   24.   24.   24.
 24.   25.8  24.   24.   24.   24.   24.   19.   19.   19.   24.   19.
 24.   24.   24.   24.   24.   24.   24.   19.   24.   24.   24.   24.
 24.   24.   24.   24.   24.   19.   24.   24.   24.   24.   24.   24.
 24.   37.75 19.   24.   24.   24.   27.25 24.   24.   19.   24.   40.2
 19.   24.   24.   19.  ]"
"[11, 19, 25]",[8.05304855 8.05304855 8.05304855],24.7296875,13.7296875,5.052998172109678,0.192,"[25.   19.   25.   25.   25.   25.   25.   41.25 25.   25.   25.   25.
 25.   19.   25.   25.   25.   25.   19.   25.   19.   25.   25.   19.
 25.   25.   25.   25.   25.   19.   25.   19.   25.   19.   25.   25.
 19.   19.   25.   25.   19.   25.   25.   25.   44.   25.   25.   25.
 19.   25.   19.   25.   19.   25.   25.   25.   25.   25.   19.   25.
 25.   25.   19.   25.   19.   19.   25.   25.   25.   25.   25.   25.
 25.   46.95 25.   25.   25.   25.   25.   25.   25.   25.   25.   25.
 25.   25.   25.   25.   25.   25.   19.   25.   25.   25.   48.2  19.
 25.   19.   25.   19.   31.15 19.   25.   35.1  25.   25.   25.   25.
 25.   19.   25.   19.   25.   19.   25.   24.25 25.   25.   25.   25.
 28.6  25.   25.   25.   19.   25.   25.   28.1  25.   19.   25.   25.
 25.   25.   25.   25.   19.   36.1  25.   25.   25.   32.8  25.   25.
 19.   25.   25.   25.   25.   25.   25.   25.   19.   25.   25.   25.
 25.   25.   25.   19.   25.   25.   48.65 19.   25.   25.   25.   25.
 25.   19.   25.   45.35 19.   19.   25.   25.   25.   19.   19.   25.
 25.   25.   25.   47.6  25.   19.   25.   19.   25.   25.   25.   25.  ]"
"[11, 19, 26]",[8.05304855 8.05304855 8.05304855],26.00344827586207,15.00344827586207,6.254383718289155,0.174,"[26.   26.   26.   26.   26.   19.   26.   26.   38.65 19.   26.   26.
 26.   19.   26.   43.85 26.   26.   19.   26.   26.   26.   26.15 19.
 26.   26.   26.   19.   26.   26.   26.   26.   19.   26.   26.   26.
 44.7  26.   26.   19.   26.   19.   19.   26.   33.5  39.05 28.95 19.
 26.   19.   38.8  26.   19.   26.   26.   43.7  19.   26.   19.7  26.
 26.   26.   26.   32.15 19.   26.   26.   26.   26.   19.   19.   26.
 19.   26.   26.   19.   26.   19.   26.   19.   44.75 37.95 26.   26.
 26.   26.   26.   26.   30.65 26.   19.   26.   26.   26.   46.2  26.
 26.   26.   26.   48.75 28.9  40.35 26.   26.   26.   26.   44.25 26.
 26.   26.   26.   26.   19.   19.   46.   26.   26.   26.   34.55 26.
 39.35 26.   19.   26.   19.   26.   26.   26.   19.   26.   46.35 26.
 26.   26.   19.   19.   21.35 19.   26.   26.   19.   26.   26.   26.
 19.   26.   26.   19.   26.   19.   19.   19.   35.55 26.   26.   26.
 29.45 26.   26.   19.   26.   19.   26.   26.   26.   26.   26.   26.
 26.   26.   19.   19.   26.   19.  ]"
"[11, 19, 27]",[8.05304855 8.05304855 8.05304855],26.520876288659796,15.520876288659796,5.297221578206167,0.194,"[27.   27.   27.   27.   19.   19.   27.   19.   27.   27.   27.   27.
 27.   27.   27.   27.   27.   27.   27.   27.   27.   27.   27.   27.
 32.1  27.   27.   19.   27.   27.   19.   19.   27.   19.   30.3  27.
 27.   27.   19.   27.   27.   27.   27.   19.   27.   27.   31.75 27.
 19.   27.   27.   27.   27.   27.   27.   27.   27.   27.   19.   27.
 19.   27.   19.   27.   27.   19.   19.   19.   27.   19.   19.   27.
 19.   27.   27.   27.   27.   27.   27.   19.   19.   27.   27.   39.2
 27.   19.   27.   27.   27.   19.   48.   27.   25.95 27.   27.   27.
 41.25 27.   19.   27.   42.2  27.   27.   27.   46.15 27.   27.   27.
 27.   27.   19.   34.95 27.   19.   27.   27.   27.   27.   27.   27.
 19.   27.   27.   27.   27.   27.   27.   27.   27.   27.   27.   27.
 27.   27.   27.   27.   30.65 27.   38.2  27.   19.   27.   27.   19.
 19.   27.   27.   19.   19.   27.   27.   27.   19.   27.   19.   27.
 27.   27.   27.   27.   19.   27.   37.6  45.95 27.   27.   27.   27.
 27.   27.   27.   27.   27.   42.75 27.   27.   27.   47.1  27.   27.
 36.85 27.   27.   36.3  19.   19.   19.   27.   27.   27.   36.8  27.
 27.   27.  ]"
"[11, 19, 28]",[8.05304855 8.05304855 8.05304855],26.799714285714284,15.799714285714284,4.877571108489075,0.175,"[28.   19.   28.   28.   19.   28.   28.   28.   28.95 28.   19.   28.
 28.   28.   28.   19.   19.   28.   28.   19.   28.   28.   28.   28.
 28.6  28.   28.   28.   28.   28.   28.   28.   19.   28.   28.   19.
 28.   28.   28.   28.   19.   28.   32.65 28.   28.   28.   48.5  28.
 28.   19.   39.85 28.   19.   28.   28.   33.5  28.   19.   19.   28.
 19.   28.   28.   28.   28.   28.   28.   28.   28.   19.   19.   28.
 19.   28.   43.95 28.   28.   28.   19.   28.   19.   28.   28.   28.
 28.   19.   19.   28.   28.   28.   28.   19.   28.   28.   28.   28.
 28.   28.   19.   28.   19.   28.   28.   28.   28.   28.   43.3  28.
 28.   28.   28.   28.   28.   28.   28.   28.   28.   28.   28.   28.
 28.   19.   28.   28.   19.   28.   28.   19.   28.   28.   28.   28.
 28.   28.   28.   28.   28.   28.   19.   28.   19.   40.6  28.   19.
 28.   19.   28.   19.   28.   19.   19.   28.   41.75 28.   19.   28.
 28.   28.   28.   31.2  28.   28.   35.8  28.   28.   20.3  28.   28.
 28.   28.   28.   28.   28.   28.   28.  ]"
"[11, 19, 29]",[8.05304855 8.05304855 8.05304855],27.807065217391305,16.807065217391305,5.911627642794414,0.184,"[19.   29.   29.   29.   19.   29.   19.   29.   19.   29.   29.   19.
 29.   29.   29.   29.   29.   19.   19.   40.9  19.   29.   26.7  29.
 19.   29.   19.   29.   29.   19.   29.   29.   40.9  19.   29.   29.
 19.   29.   29.   29.   37.6  19.   29.   29.   38.35 29.   29.   29.
 29.   29.   29.   19.   29.   29.   29.   29.   29.   19.   29.   19.
 29.   29.   19.   29.   29.   29.   29.   29.   29.   29.   29.   29.
 29.   19.   29.   29.   29.   29.   29.   29.   29.   29.   19.   29.
 29.   29.   19.   44.85 33.7  29.   29.   19.   29.   29.   29.   19.
 29.   19.   27.1  29.   46.6  29.   19.   29.   39.65 19.   19.   29.
 29.   29.   19.   29.   29.   29.   29.   19.   42.45 29.   44.   19.
 29.   29.   29.   29.   29.   29.   29.   42.6  29.   29.   31.15 29.
 29.   29.   29.   29.   29.   29.   29.   29.   29.   29.   29.   29.25
 29.   47.6  29.   29.   19.   29.   29.   19.   29.   29.   19.   29.
 22.9  43.85 19.   29.   19.   29.   29.   29.   29.   29.   29.   29.
 29.   19.   29.   29.   29.   47.   29.   19.   29.   19.   33.35 29.
 19.   19.   29.   29.  ]"
"[11, 19, 30]",[8.05304855 8.05304855 8.05304855],28.578835978835976,17.578835978835976,5.220432153813318,0.189,"[30.   30.   19.   30.   30.   30.   19.   30.   30.   30.   30.   19.
 30.   38.1  19.   30.   30.   30.   30.   19.   30.   30.   30.   30.
 19.   30.   30.   30.   30.   30.   30.   30.   30.   30.   44.8  30.
 30.   30.   30.   30.   30.   31.35 30.   19.   19.   42.05 19.   30.
 30.   30.   30.   19.   30.   30.   30.   30.   30.   19.   19.   30.
 30.   30.   30.   19.   30.   30.   30.   30.   30.   19.   30.   30.
 30.   30.   39.6  30.   19.   30.   30.   19.   19.   30.   30.   19.
 30.   30.   30.   19.   19.   19.   30.   30.   30.   30.   30.   30.
 30.   33.9  30.   30.   30.   30.   30.   30.   30.   30.   30.   30.
 30.   30.   30.   19.   30.   30.   30.   39.2  30.   30.   19.   30.
 30.   30.   31.1  30.   19.   30.   30.   19.   30.   30.   30.   30.
 30.   30.   30.   30.   30.   30.   30.   30.   30.   30.   30.   19.
 30.   30.   41.4  19.   30.   30.   30.   30.   30.   30.   30.   30.
 38.9  19.   19.   46.4  30.   30.   19.   30.   40.9  30.   30.   30.
 19.   30.   19.   30.   30.   30.   30.   30.   30.   19.   30.   19.
 30.   19.   30.   38.7  30.   30.   30.   30.   30.  ]"
"[11, 20, 21]",[8.05304855 8.05304855 8.05304855],22.75199115044248,11.751991150442478,5.780387807358734,0.226,"[21.   38.6  21.   20.   20.   21.   21.   21.   21.   21.   21.   21.
 21.   21.   20.   21.   21.   21.   21.   21.   20.   21.   21.   42.9
 48.6  21.   21.   20.   21.   21.   21.   21.   20.   47.05 43.15 20.
 21.   20.   21.   21.   21.   20.   20.   21.   21.   21.   21.   36.75
 21.   21.   21.   21.   21.   31.15 20.   21.   21.   32.8  31.45 21.
 26.45 21.   21.   41.25 20.   21.   21.   20.   20.   21.   20.   20.
 21.   21.   21.   35.35 20.   21.   21.   31.55 21.   21.   21.   21.
 21.   21.   30.95 21.   20.   21.   21.   21.   21.   21.   20.   21.
 21.   21.   21.   20.   25.9  21.   21.   21.   21.   36.8  21.   21.
 21.   21.   21.   29.55 21.   21.   20.   21.   21.   20.   21.   21.
 21.   31.15 20.   21.   21.   21.   21.   21.   21.   20.   28.25 21.
 21.   21.   21.   20.   21.   21.   21.   21.   21.   22.   20.   21.
 21.   21.   21.   21.   20.   20.   21.   21.   48.3  20.   21.   21.
 43.5  21.   21.   21.   21.   21.   21.   21.   40.   21.   21.   21.
 23.4  21.   21.   21.   21.   20.   21.   21.   21.   20.   32.95 21.
 21.   20.   20.   21.   21.   21.   21.   21.   20.   20.   36.35 21.
 48.35 21.   20.   41.7  21.   21.   20.   20.   21.   21.   20.   20.
 21.   21.   39.75 21.   21.   21.   21.   21.   21.   21.   21.   21.
 21.   21.   21.   21.   21.   21.   21.   21.   20.   21.  ]"
"[11, 20, 22]",[8.05304855 8.05304855 8.05304855],22.767164179104476,11.767164179104476,4.475901912270767,0.201,"[22.   22.   22.   20.   20.   22.   35.9  22.   32.3  23.5  22.   22.
 22.   22.   20.   46.05 22.   48.05 22.   22.   22.   22.   22.   22.
 22.   22.   26.3  22.   22.   22.   22.   27.75 22.   22.   22.   27.2
 20.   40.55 22.   22.   22.   22.   22.   22.   20.   22.   20.   22.
 22.   22.   22.   22.   22.   20.   22.   22.   20.   26.4  22.   36.05
 22.   39.3  22.   26.   22.   20.   22.   20.   20.   22.   22.   20.
 22.   22.   22.   22.   22.   22.   22.   22.   22.   22.   22.   22.
 22.   22.   22.   22.   22.   22.   20.   20.   22.   39.4  20.   22.
 22.   22.   22.   22.   20.   22.   22.   20.   22.   22.   22.   22.
 22.   22.   22.   22.   22.   22.   22.   20.   22.   22.   20.   22.
 22.   22.   20.   22.   22.   20.   22.   22.   45.2  20.   22.   22.
 22.   22.   22.   22.   20.   22.   22.   22.   20.   20.   22.   22.
 20.   22.   20.   22.   22.   22.   22.   22.   22.   22.   22.   22.
 27.75 22.   22.   20.   22.   22.   22.   36.95 20.   22.   20.   22.
 22.   22.   20.   22.   22.   20.   22.   20.   22.   22.   20.   22.
 22.   22.   22.   41.55 22.   22.   22.   20.   22.   20.   22.   22.
 20.   22.   22.   22.   22.   22.   22.   22.   20.  ]"
